0x10092	0	1	0	100
0x100b0	0	1	0	100
0x100b1	0	1	0	100
0x100b2	0	1	0	100
0x100d0	0	1	0	100
0x100d1	0	1	0	100
0x100d2	0	1	0	100
0x100f0	0	1	0	100
0x10110	0	1	0	100
0x20010	0	1	0	100
0x20011	0	1	0	100
0x20012	0	1	0	100
0x20013	0	1	0	100
0x20015	0	1	0	100
0x20016	0	1	0	100
0x20017	0	1	0	100
0x20018	0	1	0	100
0x20019	0	1	0	100
0x2001a	0	1	0	100
0x2001b	0	1	0	100
0x2001c	515000	1	515	100
0x2001d	101000	1	101	100
0x2001e	0	1	0	100
0x2001f	1000	1	1	100
0x20020	2000	1	2	100
0x20021	0	1	0	100
0x20022	0	1	0	100
0x20023	0	1	0	100
0x20024	0	1	0	100
0x20026	0	1	0	100
0x20027	0	1	0	100
0x20028	2271000	1	2271	100
0x20029	137000	1	137	100
0x2002a	401000	1	401	100
0x2002b	23000	1	23	100
0x2002c	136000	1	136	100
0x2002d	12000	1	12	100
0x2002e	28000	1	28	100
0x2002f	2000	1	2	100
0x20030	36000	1	36	100
0x20031	16000	1	16	100
0x20032	5000	1	5	100
0x20033	2555000	1	2555	100
0x20034	450000	1	450	100
0x20035	130000	1	130	100
0x20036	25000	1	25	100
0x20037	19000	1	19	100
0x20038	8000	1	8	100
0x20039	3000	1	3	100
0x2003a	2516000	1	2516	100
0x2003b	429000	1	429	100
0x2003c	176000	1	176	100
0x2003d	28000	1	28	100
0x2003e	14000	1	14	100
0x2003f	4000	1	4	100
0x20040	0	1	0	100
0x20041	29000	1	29	100
0x20042	5000	1	5	100
0x20043	0	1	0	100
0x20044	1000	1	1	100
0x20045	2215000	1	2215	100
0x20046	352000	1	352	100
0x20047	129000	1	129	100
0x20048	23000	1	23	100
0x20049	6000	1	6	100
0x2004a	4000	1	4	100
0x2004b	3000	1	3	100
0x2004c	0	1	0	100
0x2004d	0	1	0	100
0x2004e	0	1	0	100
0x2004f	0	1	0	100
0x20050	0	1	0	100
0x20051	0	1	0	100
0x20052	0	1	0	100
0x20053	1000	1	1	100
0x20054	0	1	0	100
0x20055	21000	1	21	100
0x20056	0	1	0	100
0x20057	3000	1	3	100
0x20058	0	1	0	100
0x20059	5000	1	5	100
0x2005a	0	1	0	100
0x2005b	0	1	0	100
0x2005c	0	1	0	100
0x2005d	24000	1	24	100
0x2005e	0	1	0	100
0x2005f	0	1	0	100
0x20060	0	1	0	100
0x20061	0	1	0	100
0x20062	0	1	0	100
0x20063	0	1	0	100
0x20064	0	1	0	100
0x20065	0	1	0	100
0x20066	0	1	0	100
0x20067	0	1	0	100
0x20068	0	1	0	100
0x20069	0	1	0	100
0x20070	0	1	0	100
0x20071	4000	1	4	100
0x20072	4000	1	4	100
0x20073	1000	1	1	100
0x20074	6000	1	6	100
0x20075	2000	1	2	100
0x20076	4000	1	4	100
0x20077	1000	1	1	100
0x20078	0	1	0	100
0x20079	2000	1	2	100
0x2007a	1000	1	1	100
0x2007b	3000	1	3	100
0x20080	0	1	0	100
0x20081	340000	1	340	100
0x20082	225000	1	225	100
0x20083	167000	1	167	100
0x20084	115000	1	115	100
0x20085	86000	1	86	100
0x20086	35000	1	35	100
0x20087	7000	1	7	100
0x20088	0	1	0	100
0x20090	0	1	0	100
0x20091	0	1	0	100
0x20092	0	1	0	100
0x20093	0	1	0	100
